bag,collection,related,bag utils,collection utils,test bag utils,test collection utils,typed bag,typed collection,test typed bag,test typed collection,typed bag,typed collection,test typed bag,test typed collection,test predicated bag,test predicated collection,test predicated bag,test predicated collection,test predicated bag,test predicated collection,test predicated bag,test predicated collection,predicated bag,predicated collection,make test bag,make test collection,make bag,make collection,test bag add,test collection add,decorate bag,decorate collection,test synchronized bag,test synchronized collection,synchronized bag,synchronized collection,test synchronized bag,test synchronized collection,transformed bag,transformed collection,test transformed bag,test transformed collection,test transformed bag,test transformed collection,test transformed bag,test transformed collection,test transformed bag,test transformed collection,test unmodifiable bag,test unmodifiable collection,unmodifiable bag,unmodifiable collection,test unmodifiable bag,test unmodifiable collection,abstract bag decorator,abstract collection decorator,abstract test bag,abstract test collection
check,identity,no,check map,identity map
object,integer,no,set some object value,get some integer value,set some object value,set some integer value,get some object value,get some integer value,get some object value,set some integer value
dual,ordered,,related,abstract dual bidi map,unmodifiable ordered bidi map
switch,exception,no,switch closure,exception closure,switch closure,exception closure,test switch closure,test exception closure,switch transformer,exception transformer,test switch transformer,test exception transformer,switch transformer,exception transformer
notifying,singleton,no,notifying iterator,singleton iterator,singleton iterator,notifying iterator
typed,full,no,bulk test typed map,test full map serialization,bulk test typed map,test full map iterator,bulk test typed map,test full map compatibility
nodes,interval,no,check nodes,check interval
constant,executor,no,test constant transformer,test executor transformer
tree,composited,no,add tree,add composited
mid,first,related,test cursor next index mid,test cursor next index first
entry,serialization,no,abstract test map entry,test full map serialization,test tied map entry,test full map serialization,test to map entry,test full map serialization,test unmodifiable map entry,test full map serialization,test default map entry,test full map serialization
link,bind,no,test linked map,test bounded map
null,entry,no,next null,next entry
chained,transformer,no,test chained closure,test transformer closure,chained closure,transformer closure
one,neither,no,test one predicate ex,test neither predicate ex,test one predicate,test neither predicate
keys,remove,no,get multi key keys,test multi key remove
predicate,synchronize,related,predicated collection,synchronized collection,test predicated collection,test synchronized collection,test predicated collection,test synchronized collection,test predicated collection,test synchronized collection,test predicated collection,test synchronized collection,test predicated buffer,test synchronized buffer,predicated buffer,synchronized buffer,test predicated sorted bag,test synchronized sorted bag,test predicated sorted bag,test synchronized sorted set,test predicated sorted map,test synchronized sorted bag,test predicated sorted bag,test synchronized sorted bag,test predicated sorted set,test synchronized sorted bag,test predicated sorted map,test synchronized sorted set,test predicated sorted bag,test synchronized sorted set,test predicated sorted set,test synchronized sorted set,predicated sorted bag,synchronized sorted bag,predicated sorted set,synchronized sorted set,predicated list,synchronized list,test predicated list,test synchronized list,predicated bag,synchronized bag,test predicated bag,test synchronized bag,test predicated bag,test synchronized bag
insert,contains,related,insert value,contains value
code,map,no,test set hash code,test multi hash map,test set hash code,test sequenced hash map,test fast hash map,test set hash code,test list hash code,test multi hash map,test list hash code,test sequenced hash map,test fast hash map,test list hash code,hash map,hash code
list,map,related,test empty list iterator,test unmodifiable map iterator
map,predicate,no,test map utils,test predicate utils,map utils,predicate utils,identity map,identity predicate,test identity map,test identity predicate,test transformed map,test transformed predicate,transformed map,transformed predicate,test transformed map,test transformed predicate,test map transformer,test predicate transformer,map transformer,predicate transformer
verify,transform,related,verify map,transform map
proxy,dummy,related,proxy map,dummy map
write,read,antonym,write external form to stream,read external form from stream,write external form to disk,read external form from disk,purge before read,purge before write,do read object,do write object,read object,write object,get read method,get write method,read external,write external
buffer,writer,no,string buffer,string writer
list,array,related,test empty list iterator,test object array iterator
sorted,serializable,related,abstract sorted set decorator,abstract serializable set decorator
name,exists,no,get canonical empty collection name,test canonical empty collection exists,get canonical full collection name,test canonical full collection exists
map,value,related,test lazy map transformer,test string value transformer
tree,defaulted,no,test tree map,test defaulted map,tree map,defaulted map
transform,unmodifiable,near antonym,transform map,unmodifiable map,transform iterator,unmodifiable iterator
clear,remove,related,test bidi clear by head map,test bidi remove by entry set,test bidi clear by tail map,test bidi remove by entry set,test bidi clear by sub map,test bidi remove by entry set,test bidi remove by key set,test bidi clear by head map,test bidi remove by sub map,test bidi clear by head map,test bidi clear by head map,test bidi remove by head map,test bidi clear by head map,test bidi remove by tail map,test bidi remove by key set,test bidi clear by tail map,test bidi remove by sub map,test bidi clear by tail map,test bidi clear by tail map,test bidi remove by head map,test bidi clear by tail map,test bidi remove by tail map,test bidi clear by sub map,test bidi remove by key set,test bidi clear by sub map,test bidi remove by sub map,test bidi clear by sub map,test bidi remove by head map,test bidi clear by sub map,test bidi remove by tail map,test values clear changes map,test values remove changes map,test map clear,test map remove,test key set clear changes map,test key set remove changes map,test key set remove changes map,test entry set clear changes map,test collection clear,test collection remove,test bidi clear,test bidi remove
tree,check,no,tree map,check map
tree,decorate,no,tree map,decorate map,tree list,decorate list,tree bag,decorate bag
inverse,double,no,inverse ordered bidi map,double ordered map iterator
link,array,no,link iterator,array iterator
iter,utils,no,list iter,list utils
contains,transform,related,contains value,transform value,contains key,transform key
remove,mutator,no,test add remove,test add mutator
simple,mismatch,no,test instantiate factory simple,test instantiate factory mismatch
array,ordered,no,array iterator,ordered iterator
self,mapping,no,remove self,remove mapping
cursor,timeout,no,test cursor remove,test timeout remove
init,value,no,init iterator,value iterator,init iterator,value iterator
typed,identity,no,typed map,identity map
hash,defaulted,no,hash map,defaulted map
bean,predicated,no,test bean map,test predicated map,bean map,predicated map,test bean map,test predicated map
