fgcolor,isprintwhendetailoverflows,identifier,getter for property fgcolor,getter for property isprintwhendetailoverflows,setter for property fgcolor,setter for property isprintwhendetailoverflows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name,isprintrepeatedvalues,no,getter for property name,getter for property isprintrepeatedvalues,setter for property name,setter for property isprintrepeatedvalues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rotate,printwhengroupchanges,no,getter for property rotate,getter for property printwhengroupchanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer,unitname,no,holds value of property integer,holds value of property unitname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bgcolor,splitallowed,no,getter for property bgcolor,getter for property splitallowed,setter for property bgcolor,setter for property splitallowed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endevent_after_column_init,beginevent_before_column_init,identifier,end event_after_column_init please dont touch or move this comment,begin event_before_column_init please dont touch or move this comment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bounds,dialogresult,no,getter for property bounds,getter for property dialogresult,setter for property bounds,setter for property dialogresult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
note,archc,relatedthis is the note format,this is the archc format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y,x,related,calculate y shift based on halign,calculate x shift based on halign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
legal,archa,related,this is the legal format,this is the archa format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
line,barcode,related,______ line element attributes __________,______ barcode element attributes __________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parent,action,no,getter for property parent,getter for property action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setter,getter,related,setter for property printwhengroupchanges,getter for property printwhengroupchanges,setter for property bounds,getter for property bounds,getter for property dialogresult,setter for property dialogresult,getter for property isprintwhendetailoverflows,setter for property isprintwhendetailoverflows,getter for property key,setter for property key,setter for property height,getter for property height,setter for property splitallowed,getter for property splitallowed,getter for property printwhenexpression,setter for property printwhenexpression,setter for property isprintrepeatedvalues,getter for property isprintrepeatedvalues,setter for property tmpparameter,getter for property tmpparameter,setter for property parent,getter for property parent,getter for property width,setter for property width,setter for property fgcolor,getter for property fgcolor,setter for property transparent,getter for property transparent,getter for property name,setter for property name,getter for property isremovelinewhenblank,setter for property isremovelinewhenblank,getter for property jreportframe,setter for property jreportframe,setter for property positiontype,getter for property positiontype,setter for property stretchtype,getter for property stretchtype,getter for property bgcolor,setter for property bgcolor,setter for property band,getter for property band,setter for property isprintinfirstwholeband,getter for property isprintinfirstwholeband
b,archb,related,this is the b format,this is the archb format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name,stretchtype,no,getter for property name,getter for property stretchtype,setter for property name,setter for property stretchtype,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tag,helloworld,no,creates a new instance of tag,creates a new instance of helloworld
textokenmarker,javascripttokenmarker,related,textokenmarker java - texlatexams-tex token marker copyright c slava pestov,javascripttokenmarker java - javascript token marker copyright c slava pestov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
position,isprintwhendetailoverflows,related,getter for property position,getter for property isprintwhendetailoverflows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c,tex,related,c tokenmarker java - c token marker copyright c,tex tokenmarker java - texlatexams-tex token marker copyright c slava pestov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c,xml,related,c tokenmarker java - c token marker copyright c,xml tokenmarker java - xml token marker copyright c slava pestov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c,perl,related,c tokenmarker java - c token marker copyright c,perl tokenmarker java - perl token marker copyright c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
key,position,related,getter for property key,getter for property position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc,java,related,cc token marker java - c++ token marker copyright c slava pestov,javatokenmarker java - java token marker copyright c slava pestov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
line,graphic,related,______ line element attributes __________,______ graphic element attributes __________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
archb,ledger,related,this is the archb format,this is the ledger format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter,halfletter,related,this is the letter format,this is the halfletter format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
type,action,related,getter for property type,getter for property action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
width,rotate,related,getter for property width,getter for property rotate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
textfield,hyperlinkable,related,______ textfield element attributes __________,______ hyperlinkable element attributes __________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TokenMarker,PerlTokenMarker,identifier,TokenMarker java - Generic token marker Copyright C,PerlTokenMarker java - Perl token marker Copyright C
cos,edge_y,no,logOnConsole Cosinus + cos + n,logOnConsole edge_y + edge_y + n
minimum,preferred,related,Returns the painters minimum size,Returns the painters preferred size
JMDIFrame,JMDIDesktopPane,identifier,JMDIFrame is an evolution of the very trivial javax swing JInternalFrame,JMDIDesktopPane is an evolution of the very trivial javax swing JDesktopPane
b,note,related,This is the b format,This is the note format
flsa,legal,related,This is the flsa format,This is the legal format
band,element,related,The band that is changedremovedadded,The element that is changedremovedadded,An band was added,An element was added,The band was removed,The element was removed,The band was changed,The element was changed
MakefileTokenMarker,JavaTokenMarker,identifier,MakefileTokenMarker java - Makefile token marker Copyright C,JavaTokenMarker java - Java token marker Copyright C Slava Pestov
LINE,STATIC,no,______ LINE ELEMENT ATTRIBUTES __________,______ STATIC ELEMENT ATTRIBUTES __________
x,ledger,related,This is the x format,This is the ledger format
IMAGE,RECTANGLE,identifier,______ IMAGE ELEMENT ATTRIBUTES __________,______ RECTANGLE ELEMENT ATTRIBUTES __________
pre,post,antonym,phase pre element transition,phase post element transition
flse,letter,related,This is the flse format,This is the letter format
BARCODE,RECTANGLE,identifier,______ BARCODE ELEMENT ATTRIBUTES __________,______ RECTANGLE ELEMENT ATTRIBUTES __________
x,letter,related,This is the x format,This is the letter format
MakefileTokenMarker,XMLTokenMarker,identifier,MakefileTokenMarker java - Makefile token marker Copyright C,XMLTokenMarker java - XML token marker Copyright C Slava Pestov
Return,Creates,related,Return a instance of IReportFont,Creates a new instance of IReportFont
archC,archE,related,This is the archC format,This is the archE format
JavaTokenMarker,PropsTokenMarker,identifier,JavaTokenMarker java - Java token marker Copyright C Slava Pestov,PropsTokenMarker java - Java propsDOS INI token marker Copyright C
legal,archA,related,This is the legal format,This is the archA format
EVENT_AFTER_GROUP_INIT,EVENT_AFTER_COLUMN_INIT,identifier,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,End EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,End EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment
added,Modified,related,added by RL,Modified by RL
MakefileTokenMarker,CCTokenMarker,identifier,MakefileTokenMarker java - Makefile token marker Copyright C,CCTokenMarker java - C++ token marker Copyright C Slava Pestov
End,Begin,antonym,End EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End code by Robert Lamping,Begin code by Robert Lamping,End EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,End EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,End EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,Begin EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,End EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,End EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,End EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,Begin EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,End EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,Code End Robert Lamping,Code Begin Robert Lamping,Begin code Robert Lamping,End code by Robert Lamping,End code Robert Lamping,Begin code by Robert Lamping,End code Robert Lamping,Begin code Robert Lamping,End Code Robert Lamping,Begin Code Robert Lamping,End EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,Begin EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,End EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,Begin EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,End EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,Begin EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,End EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,Begin EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,End EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,End EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,End EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment,End EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,End EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,End EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,Begin EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,End EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,Begin EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,End EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,Begin EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,End EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,End EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,End EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,Begin EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,End EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,Begin EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,End EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,Begin EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,End EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,End EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,End EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,End EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,End EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,End EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,End EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment,End EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,End EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,Begin EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,End EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,Begin EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,End EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,End EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,End EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment,End EVENT_AFTER_PAGE_INIT Please dont touch or move this comment,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,End EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,Begin EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,End EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,End EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,Begin EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,End EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,End EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,End EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,End EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,End EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment,End EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,End EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,End EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,End EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,End EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment,End EVENT_AFTER_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,End EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,Begin EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,End EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_AFTER_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment,End EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,End EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,End EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,End EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,End EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,End EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_PAGE_INIT Please dont touch or move this comment,End EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,End EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_GROUP_INIT Please dont touch or move this comment,End EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment,End EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment,End EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,End EVENT_BEFORE_COLUMN_INIT Please dont touch or move this comment
archC,archB,related,This is the archC format,This is the archB format
Cosinus,edge_y,no,logOnConsole Cosinus + cos + n,logOnConsole edge_y + edge_y + n
b,archB,related,This is the b format,This is the archB format
if,else,near antonym,end if report modified,end else report modified
IMAGE,TEXTFIELD,identifier,______ IMAGE ELEMENT ATTRIBUTES __________,______ TEXTFIELD ELEMENT ATTRIBUTES __________
EVENT_AFTER_DETAIL_EVAL,EVENT_BEFORE_REPORT_INIT,identifier,Begin EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,End EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,End EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment,Begin EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,End EVENT_AFTER_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_BEFORE_REPORT_INIT Please dont touch or move this comment
flsa,archE,related,This is the flsa format,This is the archE format
a,archB,related,This is the a format,This is the archB format
a,this,no,We are dragging a band,We are dragging this band
IMAGE,GRAPHIC,identifier,______ IMAGE ELEMENT ATTRIBUTES __________,______ GRAPHIC ELEMENT ATTRIBUTES __________
all,the,no,Pass all undo tasks to the undo cluster,Pass the undo tasks to the undo cluster
new,current,antonym,get the new position for the undo operation,get the current position for the undo operation
archC,archA,related,This is the archC format,This is the archA format
b,letter,related,This is the b format,This is the letter format
a,x,related,This is the a format,This is the x format
EVENT_AFTER_GROUP_INIT,EVENT_BEFORE_DETAIL_EVAL,identifier,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,end EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment,End EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,Begin EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment,Begin EVENT_AFTER_GROUP_INIT Please dont touch or move this comment,end EVENT_BEFORE_DETAIL_EVAL Please dont touch or move this comment
to,from,antonym,Adds a key binding to this input handler,Removes a key binding from this input handler
offscreenImage,offscreenImageDoc,related,private BufferedImage offscreenImage null,private BufferedImage offscreenImageDoc null
note,flse,related,This is the note format,This is the flse format
STATIC,TEXTFIELD,no,______ STATIC ELEMENT ATTRIBUTES __________,______ TEXTFIELD ELEMENT ATTRIBUTES __________
connection,JRDataDource,identifier,This method return an instanced connection to the database,This method return an instanced JRDataDource to the database
a,b,related,This is the a format,This is the b format
archD,letter,related,This is the archD format,This is the letter format
TEXTFIELD,HyperLinkable,no,______ TEXTFIELD ELEMENT ATTRIBUTES __________,______ HyperLinkable ELEMENT ATTRIBUTES __________
b,x,related,This is the b format,This is the x format
